UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
4404,1965,Male,"over $150,000",Married (w/kids),Master's Degree,Libertarian,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Mac,No,Cautious,No,Umm...,No,Space,No,,No,Yes,Yes,No,Grrr people,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Own,Optimist,,Yes,Yes,No,Yes,Nope,No,No,No,Yes,,,,,,,43
4405,1995,Male,,Single (no kids),,Libertarian,,Yes,No,No,Yes,No,Public,Yes,Yes,Yes,No,Yes,Yes,Yes,Science,Try first,Yes,,Yes,No,Giving,No,Yes,,Yes,,,Standard hours,,,No,,,,,,,,Yes,,,,,,,,No,No,Tunes,Technology,No,Yes,,Yes,No,Demanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
4406,1991,Male,,,,Democrat,,,,,,,,No,Yes,No,,No,,,,,,,,,,,,,,,Cool headed,Odd hours,No,Happy,,Yes,,,P.M.,Yes,Start,Yes,No,Me,,Yes,,Yes,,,No,,,Technology,No,,Yes,Yes,,,,,No,,,,,Space,No,,,No,,,,,,,Yes,,Yes,No,,No,,,No,Own,,,,,,,,Yes,,No,No,No,,,,No,,37
4407,1991,Female,"$25,001 - $50,000",Married (w/kids),,Independent,No,No,No,No,No,Yes,Public,Yes,Yes,No,No,Yes,No,,Art,,No,No,Yes,No,Giving,No,Yes,,,,,,No,,,No,Yes,Yes,P.M.,No,End,No,Yes,Me,,,No,,Yes,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Socialize,No,Online,No,No,Yes,Yes,Grrr people,No,Yes,Yes,Yes,No,No,No,No,Yes,,,No,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,,,Yes,No,Yes,No,No,,84
4408,1993,Female,"under $25,000",Single (no kids),Current Undergraduate,Republican,,No,No,No,No,Yes,Public,No,Yes,Yes,No,No,Yes,Yes,Science,Try first,No,Yes,Yes,No,Receiving,No,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Circumstances,No,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,Technology,No,,Yes,Yes,Yes,Supportive,Yes,Mac,No,Cautious,No,Umm...,No,Socialize,Yes,In-person,No,No,No,Yes,Grrr people,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Rent,Optimist,Dad,No,No,Yes,No,Check!,No,No,No,No,No,No,Yes,No,No,No,99
4409,2001,Male,,,Current K-12,Republican,,No,No,No,No,No,Private,No,No,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,,Giving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
4410,NA,,,,,,,Yes,No,Yes,Yes,No,Private,No,Yes,No,Yes,No,Yes,Yes,Science,Try first,Yes,No,,No,Giving,No,No,,,,Cool headed,Standard hours,No,Happy,No,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,,No,,Talk,Technology,No,,,No,No,Demanding,,Mac,,,,,,,,,,No,No,,,,,,,,No,,,Yes,Yes,Yes,No,Own,Pessimist,Mom,,Yes,No,No,Check!,Yes,,,,,Yes,Yes,,No,,66
4411,1989,Male,,,Current Undergraduate,Libertarian,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Giving,Yes,,,No,,Cool headed,Odd hours,No,Happy,Yes,Yes,,,,Yes,Start,Yes,No,,,No,No,,No,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,,Yes,Yes,Yay people!,,,,No,No,Yes,No,,No,Yes,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,71
4412,1978,Male,"$50,000 - $74,999",Married (w/kids),High School Diploma,Republican,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,No,End,Yes,Yes,Me,Yes,No,Yes,No,No,Mysterious,No,Yes,Talk,People,Yes,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Own,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,101
4413,NA,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Art,,,,,,,,,,,,Hot headed,Odd hours,Yes,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,No,No,Mysterious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
4414,1960,Male,,Married (w/kids),Bachelor's Degree,Republican,,,,,No,No,Private,Yes,Yes,No,No,Yes,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,Yes,No,No,A.M.,Yes,End,No,No,Circumstances,No,No,No,Yes,No,Mysterious,No,Yes,Talk,Technology,Yes,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,Online,No,Yes,Yes,No,Grrr people,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Rent,Pessimist,Dad,No,No,No,Yes,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,97
4415,1959,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Independent,,,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,,Yes,,Yes,Giving,Yes,No,Pragmatist,No,No,,,No,,,Yes,No,,,,Start,,Yes,Me,,,No,,,,Yes,,Talk,,Yes,,Yes,Yes,Yes,,,,,Risk-friendly,No,Yes!,No,Space,Yes,,No,,Yes,,Yay people!,Yes,No,,No,Yes,No,Yes,Yes,No,No,Yes,,Own,,Dad,Yes,No,,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,69
4416,1968,Female,"$50,000 - $74,999",Married (w/kids),Current Undergraduate,Republican,,,,,,,,,,,,,No,Yes,Art,Study first,Yes,,,No,Giving,Yes,No,,No,No,Cool headed,Odd hours,Yes,,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,,,,,,,,,,,,,,,No,Demanding,No,PC,,,,,,,,,,,,,,Yes,No,Yes,No,,No,Yes,Yes,,,,,,,,,,,,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,Yes,,45
4417,1942,Male,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Independent,Yes,No,No,No,,,,No,Yes,No,No,No,No,Yes,Science,Study first,,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,,,Yes,Right,No,,No,No,,Yes,End,,Yes,Me,,Yes,Yes,,Yes,,,No,Talk,People,No,No,Yes,Yes,Yes,Supportive,,PC,Yes,,No,Yes!,No,Space,No,Online,No,Yes,Yes,No,Grrr people,,No,No,,Yes,No,No,No,Yes,No,Yes,,Own,,Mom,,Yes,No,No,,Yes,No,,Yes,,Yes,Yes,,,No,76
4418,1981,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,Republican,No,Yes,No,,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,Art,Try first,No,No,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,No,Yes,No,Yes,No,TMI,No,No,Tunes,People,Yes,No,No,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,Online,No,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,100
4419,1994,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,Yes,Yes,No,No,Yes,No,Public,Yes,Yes,Yes,Yes,No,Yes,No,Art,Study first,No,Yes,No,No,Giving,No,No,Idealist,Yes,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,Technology,No,No,No,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,No,,Yes,,,In-person,No,No,Yes,,Grrr people,,,,,,,,No,Yes,No,No,No,Rent,,,No,Yes,Yes,Yes,Check!,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,88
4420,NA,,,,,,Yes,Yes,Yes,No,No,Yes,Private,No,No,No,Yes,Yes,Yes,Yes,Art,Try first,Yes,,No,Yes,Giving,Yes,,,,,Cool headed,Odd hours,No,Happy,Yes,,No,,,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,Mysterious,,Yes,,,Yes,No,Yes,No,Yes,Demanding,Yes,Mac,No,Risk-friendly,Yes,,,,,In-person,No,No,Yes,No,Grrr people,No,No,,,No,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,,,Yes,,Yes,Check!,No,Yes,Yes,No,Yes,Yes,,,,No,78
4421,1984,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Independent,Yes,No,No,Yes,Yes,Yes,Public,Yes,No,Yes,Yes,Yes,No,No,Science,Study first,No,No,No,No,Receiving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,No,Yes,Yes,A.M.,Yes,End,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,No,Yes,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Yes!,Yes,Space,No,In-person,Yes,No,Yes,Yes,Yay people!,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,No,No,No,No,No,Yes,Only-child,No,No,No,101
4422,1986,Male,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Republican,,,No,Yes,No,No,Public,No,No,No,No,No,No,Yes,Science,Try first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,No,Yes,Me,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Talk,People,Yes,No,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Rent,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,99
4423,1950,Female,"over $150,000",Married (w/kids),Doctoral Degree,Democrat,No,Yes,No,Yes,No,Yes,Public,No,No,No,No,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Circumstances,No,No,Yes,No,No,TMI,Yes,No,Talk,People,No,No,Yes,Yes,,,No,Mac,No,Risk-friendly,Yes,,,,,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Own,Optimist,,No,Yes,Yes,Yes,Check!,Yes,No,No,No,No,No,Yes,Yes,No,Yes,94
4424,1987,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,No,Yes,No,Yes,Yes,Yes,Public,Yes,No,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,No,No,,,,Cool headed,,,,,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Space,No,Online,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Own,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,94
4425,1964,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,Yes,TMI,No,Yes,Tunes,Technology,No,Yes,,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,No,Yay people!,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,100
4426,1993,Female,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,,,,,,No,,Yes,Yes,,No,,Yes,,,,,,,,,,No,,,,,,,,,,,,P.M.,,,,,,Yes,,,,,Mysterious,,,,People,,,,,Yes,Demanding,,Mac,,Cautious,No,,,Space,No,,,,Yes,Yes,Grrr people,,,No,,,Yes,Yes,,,,,,,Pessimist,,,No,Yes,Yes,,,,,No,Yes,,,,,No,30
4427,1973,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Republican,No,No,No,No,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,No,Umm...,No,Socialize,Yes,Online,No,Yes,Yes,Yes,Grrr people,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,101
4428,1977,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,,,,,,,,No,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,A.M.,,,,,,No,Yes,No,Yes,Yes,TMI,No,Yes,Talk,Technology,Yes,,,,,Demanding,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,No,,No,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,84
4429,1968,Male,"over $150,000",Married (no kids),Master's Degree,Independent,,,,,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,No,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,No,Yes,Me,Yes,No,Yes,Yes,Yes,Mysterious,No,Yes,Talk,Technology,No,Yes,Yes,Yes,No,Demanding,No,PC,Yes,Risk-friendly,Yes,Umm...,No,Socialize,No,Online,No,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,,Yes,,No,Yes,No,Yes,Yes,No,Own,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,95
4430,1956,Male,"$50,000 - $74,999",Married (w/kids),,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.M.,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Supportive,No,PC,,Cautious,,Umm...,No,Space,No,Online,Yes,No,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,,,,,,Yes,44
4431,1987,Female,"$50,000 - $74,999",Married (w/kids),High School Diploma,Libertarian,,,No,Yes,No,No,Public,No,Yes,No,,Yes,,Yes,Art,,,,Yes,Yes,Giving,No,No,,No,Yes,,,,,,,,,,Yes,Start,Yes,Yes,Me,Yes,No,Yes,No,No,TMI,No,,Tunes,People,Yes,,,,,,,Mac,Yes,Cautious,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
4432,1996,Female,"over $150,000",Single (no kids),Current K-12,Independent,Yes,Yes,No,No,No,Yes,Public,,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,,,No,Giving,Yes,No,,No,No,Cool headed,Standard hours,Yes,Happy,Yes,No,No,,P.M.,Yes,Start,Yes,No,Me,,No,Yes,,No,,No,Yes,Tunes,People,No,No,No,,Yes,Supportive,No,Mac,,Cautious,No,Yes!,No,,Yes,In-person,No,No,Yes,No,Yay people!,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Own,Optimist,Mom,Yes,No,Yes,Yes,Nope,No,No,No,No,Yes,No,Yes,Yes,,No,89
4433,1998,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,,,No,No,No,Yes,Public,No,No,Yes,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,People,Yes,No,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Umm...,No,Space,Yes,Online,No,Yes,No,No,Yay people!,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,,,,,,94
4434,1971,Female,"over $150,000",Married (w/kids),,Democrat,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Art,Try first,No,Yes,No,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,Yes,Yes,Yes,TMI,Yes,,Talk,Technology,No,Yes,Yes,No,No,Supportive,No,PC,,Cautious,Yes,,,,,Online,No,Yes,Yes,Yes,Grrr people,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,92
4435,1971,Female,"$75,000 - $100,000",Married (w/kids),Master's Degree,Democrat,,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,,Yes,Giving,Yes,No,Idealist,Yes,,Hot headed,Standard hours,No,Happy,No,Yes,Yes,No,P.M.,No,Start,Yes,No,Circumstances,No,No,No,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Demanding,No,Mac,No,Risk-friendly,Yes,Yes!,No,Socialize,No,In-person,No,Yes,Yes,No,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Own,Pessimist,Dad,Yes,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,98
4436,1989,Female,"$25,001 - $50,000",Married (w/kids),Current Undergraduate,Democrat,,,No,,Yes,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,,,No,No,Yes,Yes,P.M.,,End,Yes,No,Me,,,,,Yes,TMI,No,No,,,,,,No,No,Demanding,No,PC,,Cautious,,Yes!,No,Socialize,No,In-person,No,,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,61
4437,1977,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot headed,Standard hours,Yes,Right,No,Yes,Yes,Yes,P.M.,,,,,,,,,,No,TMI,,,,,,,,,,Supportive,,PC,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,No,No,No,Nope,Yes,No,No,Yes,Yes,,,,,No,25
4438,1995,Male,"under $25,000",Single (no kids),High School Diploma,Republican,,,,,,,,,,,,,,,,,No,No,Yes,No,Giving,,No,,,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,No,Start,Yes,Yes,,No,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,Yes,No,Supportive,No,PC,,Risk-friendly,,Umm...,No,Space,Yes,In-person,No,No,,Yes,Grrr people,,No,Yes,,,,Yes,No,No,,Yes,Yes,,,Mom,No,No,No,Yes,,Yes,No,Yes,,,,Yes,,,,64
4439,1992,Male,"over $150,000",Single (no kids),Current Undergraduate,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Supportive,No,PC,Yes,,No,,,,Yes,In-person,,Yes,Yes,,,,,,,No,Yes,,No,No,Yes,No,Yes,Rent,Pessimist,Mom,Yes,No,No,No,Nope,Yes,No,,No,Yes,No,Yes,No,No,Yes,34
4440,1998,Male,"over $150,000",Single (no kids),Current K-12,Republican,,Yes,No,No,No,No,Public,No,No,No,No,No,Yes,Yes,Science,Study first,No,Yes,No,Yes,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,No,No,No,Mysterious,No,No,Talk,Technology,No,Yes,Yes,Yes,Yes,Demanding,No,PC,No,Cautious,No,Umm...,Yes,Space,No,Online,No,No,Yes,No,Grrr people,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes,100
4441,1986,Female,"under $25,000",Single (no kids),Master's Degree,Libertarian,,,No,,No,Yes,Public,Yes,,,,,,,,,,,Yes,Yes,Giving,No,,Pragmatist,Yes,No,,,Yes,,,Yes,No,Yes,P.M.,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,Yes,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,Yes,No,,,,,,,,41
4442,1991,Male,,,Current Undergraduate,Republican,No,No,No,No,No,No,Public,No,Yes,No,No,No,,,,,,,,,,,,,,,,,No,,,No,No,No,P.M.,Yes,End,No,,Me,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,No,,,No,,,,,,,,,Yes,No,No,Yes,No,,,,No,No,No,Yes,Check!,No,No,No,Yes,,,Yes,No,,,52
4443,1992,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,No,No,No,No,Yes,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Right,Yes,No,No,No,A.M.,Yes,Start,No,Yes,Circumstances,No,Yes,Yes,No,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,No,No,No,Nope,Yes,No,No,No,Yes,No,Only-child,No,No,Yes,101
4444,NA,Female,,,,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,Yes,Yes,No,TMI,,No,,,Yes,,,,,,No,Mac,Yes,Risk-friendly,No,Umm...,No,Socialize,Yes,,,No,Yes,No,Yay people!,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,Nope,No,,,,Yes,Yes,Yes,Yes,Yes,,56
4445,1977,Male,"$50,000 - $74,999",Single (no kids),Master's Degree,Democrat,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,,Yes,Yes,Science,,,,,Yes,,,No,,No,No,,Standard hours,,,,Yes,,,A.M.,,,,Yes,,Yes,,Yes,No,No,,No,No,Tunes,People,No,Yes,Yes,,Yes,Demanding,No,Mac,,,,,,,Yes,In-person,,Yes,Yes,Yes,Grrr people,Yes,No,No,,,No,No,No,Yes,No,No,Yes,Own,Optimist,Dad,No,Yes,,Yes,,Yes,Yes,No,Yes,No,Yes,,,,,64
4446,1981,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,No,Receiving,No,No,Idealist,,,,Standard hours,No,,,Yes,,Yes,P.M.,Yes,Start,No,No,Me,No,,,Yes,No,,,No,,,,,Yes,No,Yes,Supportive,,,No,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,,Yes,,Yes,,No,No,,,,,,,,,,,,,Check!,Yes,,,,,,,,,No,62
4447,1997,Female,,Single (no kids),Current K-12,,,No,,,No,Yes,Public,No,No,No,Yes,No,,,,,,,,Yes,Giving,No,,,,,Cool headed,Standard hours,,Happy,Yes,Yes,,Yes,A.M.,Yes,Start,Yes,No,,Yes,,,,,,,,Tunes,People,,,,,,,,,No,,No,Yes!,No,Space,,In-person,No,,,,,,,,,,,,,,,,,,Optimist,Mom,No,Yes,Yes,No,,Yes,,,,,,,,,Yes,41
4448,NA,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,,No,,,,,,No,No,,,,Yes,Yes,No,,,,,Yes,,No,,No,,,In-person,No,,Yes,Yes,,No,No,Yes,No,No,Yes,Yes,Yes,No,,Yes,,,Optimist,Dad,Yes,Yes,Yes,,,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,51
